"last_name, first_name",player_id,year,k_percent,bb_percent,p_out,p_win,p_shutout,p_era,p_opp_batting_avg,p_total_strike,z_swing_miss_percent,oz_swing_miss_percent,pitch_count_fastball,pitch_count_breaking,in_zone_percent,whiff_percent,f_strike_percent,ff_avg_speed,ff_avg_spin,n_sl_formatted,sl_avg_speed,sl_avg_spin,ch_avg_speed,ch_avg_spin,cu_avg_speed,cu_avg_spin,si_avg_speed,si_avg_spin,fc_avg_speed,fc_avg_spin,fs_avg_speed,fs_avg_spin,st_avg_speed,st_avg_spin,fastball_avg_speed,fastball_avg_spin
"Montero, Rafael",606160,2023,26.5,9.7,202,3,0,5.08,,782,26.1,38.0,800,176,45.3,30.1,61.4,96.1,2352.0,14.0,88.3,2312.0,91.5,2057.0,,,95.4,2215.0,,,,,,,95.9,2321.0
"Castillo, Diego",650895,2023,17.1,17.1,26,0,0,6.23,,102,22.2,42.1,54,93,50.6,26.8,61.0,93.8,1854.0,57.4,86.5,2259.0,88.2,1468.0,,,93.3,1915.0,,,,,,,93.5,1891.0
"Teheran, Julio",527054,2023,17.4,4.5,215,3,0,4.4,,715,16.0,32.2,829,124,50.2,20.6,64.9,89.2,2291.0,,,,83.4,1508.0,77.4,2632.0,90.0,2153.0,86.4,2277.0,,,,,88.5,2216.0
"Doval, Camilo",666808,2023,31.0,9.3,203,6,0,2.93,,727,24.3,51.7,726,412,46.8,33.3,58.4,99.2,2205.0,36.2,88.9,2465.0,,,,,97.9,2399.0,99.8,2521.0,,,,,98.9,2463.0
"Bradley, Archie",605151,2023,17.9,7.7,22,0,0,11.05,,96,13.0,44.4,110,29,51.7,21.9,64.1,93.0,2163.0,,,,84.7,1326.0,80.1,1985.0,92.7,2056.0,,,,,,,92.8,2120.0
"Legumina, Casey",668984,2023,18.0,14.8,38,1,0,5.68,,140,18.7,34.6,148,41,49.8,22.8,67.2,94.3,2342.0,17.7,85.0,2665.0,87.9,1761.0,,,,,,,,,80.4,2638.0,94.3,2342.0
"Reyes, Denyi",660593,2023,18.9,8.9,59,0,0,7.78,,230,20.5,30.0,227,82,48.9,23.4,58.9,91.8,2164.0,22.5,78.5,2217.0,84.8,1336.0,,,91.0,1954.0,86.6,2291.0,,,,,90.0,2168.0
"Wells, Tyler",669330,2023,24.9,7.2,356,7,0,3.64,,1219,19.4,41.9,1091,459,48.3,26.4,62.1,92.5,2444.0,16.3,84.0,2463.0,85.4,2252.0,74.1,2656.0,,,88.7,2419.0,,,,,91.2,2435.0
"Scott, Tanner",656945,2023,33.9,7.8,234,9,0,2.31,,827,25.8,57.0,572,636,51.5,36.2,70.1,96.8,2598.0,52.6,89.4,2733.0,,,,,97.4,2531.0,,,,,,,96.8,2598.0
"Long, Sam",669674,2023,16.1,10.6,135,0,0,5.6,,500,14.9,31.1,384,333,48.7,20.1,62.9,94.0,2263.0,12.4,84.8,2265.0,83.9,1945.0,77.4,2576.0,,,,,87.0,1568.0,,,94.0,2263.0
"Alcala, Jorge",660896,2023,21.3,13.3,52,0,0,6.23,,191,19.1,39.0,118,133,46.7,25.4,49.3,96.0,2432.0,41.7,88.0,2511.0,88.8,2193.0,,,94.7,2187.0,,,,,,,95.5,2334.0
"Richardson, Lyon",680689,2023,14.8,18.5,50,0,0,8.64,,197,17.1,19.5,174,58,46.5,17.8,69.1,96.4,2300.0,6.6,84.5,2392.0,88.1,1780.0,79.4,2443.0,95.6,2151.0,,,,,,,96.2,2268.0
"Suarez, Robert",663158,2023,22.2,9.3,83,4,0,4.23,,291,24.2,32.1,278,20,52.3,26.2,60.7,97.8,2370.0,4.5,86.7,2056.0,89.7,1816.0,,,97.2,2279.0,89.6,2105.0,,,,,97.5,2333.0
"Gibaut, Ian",664139,2023,21.7,8.8,227,8,0,3.33,,812,19.8,39.1,863,0,52.8,25.5,67.7,95.1,2234.0,,,,86.0,1925.0,,,,,91.6,2331.0,,,84.2,2497.0,93.8,2271.0
"Loáisiga, Jonathan",642528,2023,8.7,1.4,53,0,0,3.06,,164,11.8,22.7,179,34,51.7,15.5,57.4,97.9,2400.0,,,,90.3,1908.0,86.2,2624.0,97.8,2312.0,,,,,,,97.8,2319.0
"Neris, Héctor",593576,2023,28.2,11.4,205,6,0,1.71,,707,25.3,41.4,735,43,47.6,30.6,56.4,93.0,2430.0,3.9,85.9,2027.0,,,,,92.9,2339.0,,,82.9,1166.0,,,93.0,2410.0
"Webb, Logan",657277,2023,22.8,3.6,648,11,1,3.25,,2157,11.3,39.0,1185,0,49.8,20.8,65.3,92.6,1979.0,,,,87.5,1476.0,,,92.3,1873.0,,,,,84.3,2559.0,92.3,1885.0
"Allen, Logan",671106,2023,22.2,8.9,376,7,0,3.81,,1363,16.1,41.7,1153,52,48.5,24.0,63.3,91.4,2150.0,2.4,83.6,2248.0,82.7,894.0,,,89.9,2272.0,86.4,2219.0,,,78.8,2267.0,90.6,2161.0
"Bellatti, Andrew",571479,2023,22.1,10.6,74,1,0,5.11,,288,25.2,47.7,216,215,44.1,33.9,60.2,94.1,2509.0,47.1,86.0,2512.0,88.7,1763.0,,,,,,,,,,,94.1,2509.0
"Knehr, Reiss",663753,2023,12.5,15.6,17,0,0,15.88,,70,12.8,25.0,78,27,45.5,15.7,53.1,93.4,2249.0,22.0,80.6,2233.0,88.3,1770.0,,,92.0,2056.0,88.7,2136.0,,,,,91.4,2181.0
"Jackson, Andre",656578,2023,22.2,8.6,184,1,0,4.99,,650,20.4,35.7,446,235,51.2,24.4,60.7,94.9,2268.0,17.0,87.1,2295.0,86.9,1766.0,81.5,2230.0,,,,,,,,,94.9,2268.0
"Shuster, Jared",694363,2023,13.0,11.3,158,4,0,5.81,,533,15.3,38.7,381,284,48.7,21.6,62.2,91.4,2121.0,32.9,84.9,2200.0,82.2,1513.0,,,90.7,2395.0,,,,,,,91.4,2123.0
"May, Dustin",669160,2023,18.2,8.6,144,4,0,2.63,,473,13.8,21.6,554,95,53.7,15.8,59.9,97.3,2325.0,12.9,86.8,2972.0,90.8,1818.0,,,96.6,2368.0,93.0,2484.0,,,85.3,3364.0,96.2,2374.0
"Nelson, Nick",656793,2023,15.0,10.0,16,1,0,1.69,,45,20.0,30.8,39,4,44.9,23.7,75.0,93.8,1923.0,5.8,84.7,2377.0,86.7,1919.0,,,92.7,1986.0,,,,,,,93.4,1950.0
"Jax, Griffin",643377,2023,24.8,6.9,196,6,0,3.86,,709,17.1,48.1,401,1,53.2,26.6,56.0,96.5,2382.0,,,,91.1,1747.0,86.0,3069.0,96.5,2393.0,92.6,2486.0,,,86.7,2960.0,96.2,2394.0
"Merryweather, Julian",657240,2023,32.3,11.9,216,5,0,3.38,,790,21.1,63.2,502,604,47.6,35.1,65.7,98.1,2342.0,49.2,87.1,2347.0,81.5,1352.0,,,99.0,2560.0,,,,,84.1,2243.0,98.1,2342.0
"Frías, Luis",666818,2023,18.7,12.2,93,1,0,4.06,,338,20.1,40.2,462,62,47.5,26.4,60.4,96.1,2243.0,11.5,83.8,2086.0,89.3,1372.0,,,,,90.5,2216.0,,,,,93.0,2228.0
"Bumgarner, Madison",518516,2023,11.1,16.7,50,0,0,10.26,,200,11.6,38.7,238,69,46.6,17.1,57.8,89.5,2160.0,,,,84.3,1514.0,77.2,2286.0,,,86.2,2244.0,,,,,87.8,2203.0
"Winans, Allan",642216,2023,24.1,5.7,97,1,0,5.29,,364,16.1,45.0,255,0,52.9,25.2,64.5,90.0,2173.0,,,,82.9,1846.0,,,89.6,2122.0,,,,,78.8,2589.0,89.8,2146.0
"Hader, Josh",623352,2023,36.8,13.0,169,2,0,1.28,,662,24.8,47.2,765,242,44.3,33.1,57.6,,,23.2,85.7,2388.0,88.5,1641.0,,,96.1,2138.0,,,,,,,96.1,2138.0
"Marte, José",665896,2023,14.6,14.6,28,0,0,8.68,,99,16.4,40.0,130,1,46.2,22.7,54.2,95.2,2282.0,0.6,84.5,2617.0,91.3,1852.0,,,95.0,2200.0,89.4,2369.0,,,,,93.6,2279.0
"Voth, Austin",608723,2023,21.3,9.4,104,1,0,5.19,,426,18.0,35.8,365,183,48.0,24.0,60.0,93.2,2329.0,,,,,,77.3,2926.0,,,89.0,2440.0,,,82.7,2789.0,92.4,2352.0
"Rodríguez, Dereck",605446,2023,3.3,16.7,16,0,0,15.19,,55,9.4,55.6,59,16,46.9,19.5,50.0,90.5,2047.0,,,,83.3,947.0,74.3,2466.0,,,85.5,2073.0,,,,,88.5,2057.0
"Miller, Mason",695243,2023,27.3,11.5,100,0,0,3.78,,369,18.1,47.4,416,149,49.3,26.2,55.4,98.3,2381.0,24.5,86.0,2303.0,91.3,2013.0,,,,,94.4,2384.0,,,,,97.6,2382.0
"Heaney, Andrew",571760,2023,23.6,9.4,442,10,0,4.15,,1641,18.7,41.8,1506,656,46.9,26.5,67.2,92.5,2413.0,24.9,82.0,2529.0,84.0,2117.0,79.0,2568.0,,,,,,,,,92.5,2413.0
"Pearson, Nate",663878,2023,23.6,9.9,128,5,0,4.85,,440,17.4,54.5,456,281,48.2,26.4,53.8,97.9,2304.0,23.9,87.4,2573.0,,,80.4,2586.0,,,,,,,,,97.9,2304.0
"Anderson, Chase",502624,2023,17.2,8.9,259,1,0,5.42,,877,17.7,31.1,938,64,47.1,21.6,55.1,93.3,2199.0,0.3,83.8,2418.0,83.9,2297.0,77.6,2159.0,92.9,2186.0,89.2,2410.0,,,80.5,2400.0,91.5,2281.0
"Jackson, Luke",592426,2023,30.1,10.5,100,2,0,2.97,,335,19.7,54.4,144,381,48.0,30.4,62.4,94.4,2210.0,70.5,87.2,2182.0,,,82.9,2271.0,94.0,1994.0,,,,,,,94.4,2207.0
"Berríos, José",621244,2023,23.5,6.6,569,11,0,3.65,,1908,16.9,42.6,1524,0,49.0,25.5,63.0,94.3,2230.0,,,,84.1,1436.0,,,93.8,2116.0,92.4,1990.0,,,,,94.0,2161.0
"Ramsey, Lane",682010,2023,19.6,9.8,60,1,0,5.85,,210,17.0,42.2,166,174,47.4,24.2,54.3,94.5,2428.0,51.2,86.6,2426.0,,,,,95.0,2913.0,,,,,,,94.5,2430.0
"Honeywell, Brent",641703,2023,19.1,10.2,157,2,0,4.82,,576,16.6,43.8,447,5,48.4,24.0,54.0,94.8,2159.0,0.5,86.4,2438.0,87.3,1713.0,,,94.7,2118.0,,,,,81.5,2486.0,94.8,2157.0
"Bazardo, Eduard",660825,2023,22.4,6.0,48,0,0,4.5,,185,16.3,47.1,126,0,47.4,27.3,65.7,94.3,2028.0,,,,,,,,94.6,2105.0,,,89.0,1621.0,82.6,2591.0,94.4,2064.0
"Waldichuk, Ken",686610,2023,20.7,11.1,423,4,0,5.36,,1577,16.9,43.9,1387,52,48.0,25.1,56.1,93.3,2300.0,,,,84.2,1619.0,74.5,2005.0,94.0,2217.0,,,,,81.1,2089.0,93.3,2300.0
"De Jong, Chase",608328,2023,11.7,10.0,34,0,0,13.5,,140,13.2,40.0,85,114,49.3,20.8,61.7,92.1,2374.0,35.1,83.5,2441.0,,,76.6,2576.0,,,,,85.5,1090.0,,,92.1,2374.0
"Bukauskas, J.B.",656266,2023,23.3,10.0,21,0,0,1.29,,63,16.1,50.0,49,44,46.5,28.6,66.7,,,43.6,84.9,2509.0,88.5,1622.0,,,94.6,2143.0,,,,,,,94.6,2143.0
"Littell, Zack",641793,2023,19.5,3.2,270,3,0,4.1,,919,13.6,40.7,548,427,53.9,21.0,69.3,94.1,2068.0,32.1,88.7,2212.0,,,,,92.9,2077.0,,,84.3,921.0,80.5,2207.0,93.8,2070.0
"Clevinger, Mike",605182,2023,20.0,7.3,394,9,0,3.77,,1379,15.3,41.8,1229,33,49.8,23.2,63.4,94.4,2269.0,,,,86.0,1526.0,76.0,2209.0,93.0,2123.0,84.9,2393.0,,,79.4,2353.0,93.0,2279.0
"Krehbiel, Joey",607216,2023,26.3,10.5,15,1,0,1.8,,47,13.0,66.7,68,0,48.8,24.1,47.4,94.2,2166.0,,,,84.9,1465.0,,,,,87.8,2502.0,,,,,91.6,2300.0
"Ohtani, Shohei",660271,2023,31.5,10.4,396,10,1,3.14,,1337,22.4,54.1,1081,156,52.0,30.8,60.1,96.8,2259.0,3.7,85.3,2438.0,,,75.7,2457.0,94.4,1984.0,89.5,2362.0,88.2,1250.0,83.7,2497.0,94.8,2249.0
"Sanmartin, Reiver",665665,2023,18.6,14.3,42,1,0,7.07,,184,21.3,28.1,130,50,41.0,24.1,58.6,90.2,2180.0,16.1,79.7,2446.0,84.5,2051.0,,,89.7,2192.0,,,,,,,89.8,2189.0
"Woodford, Jake",663765,2023,13.1,9.9,143,2,0,6.23,,553,13.4,25.0,569,101,49.7,15.8,59.9,92.5,2203.0,1.0,82.9,2494.0,86.2,1309.0,76.3,2418.0,92.0,2039.0,89.8,2321.0,,,81.6,2565.0,91.9,2082.0
"Beeks, Jalen",656222,2023,24.5,10.9,127,2,0,5.95,,453,21.3,54.5,398,9,49.9,31.0,55.2,94.3,2061.0,1.2,81.7,2294.0,89.6,1924.0,,,,,85.6,2275.0,,,,,92.6,2104.0
"Crawford, Kutter",676710,2023,25.6,6.8,388,6,0,4.04,,1392,21.5,39.0,1414,383,49.8,26.8,62.6,93.6,2488.0,6.3,82.9,2278.0,,,79.4,2236.0,92.3,2589.0,88.6,2423.0,82.4,1029.0,82.2,2282.0,91.5,2461.0
"Wesneski, Hayden",669713,2023,21.9,8.4,268,3,0,4.63,,929,16.7,36.9,870,4,50.6,22.7,62.4,94.3,2147.0,0.3,84.6,2449.0,84.5,1585.0,,,92.9,2034.0,88.6,2464.0,,,82.0,2604.0,92.8,2164.0
"Boxberger, Brad",502202,2023,20.2,13.1,60,0,0,4.95,,201,18.4,39.4,184,110,49.1,23.5,59.5,91.1,2347.0,32.5,86.6,2424.0,81.0,1325.0,,,,,,,,,,,91.1,2347.0
"Bido, Osvaldo",674370,2023,20.3,8.9,152,2,0,5.86,,594,16.7,36.2,506,341,49.4,22.7,61.9,94.7,2387.0,36.3,84.5,2157.0,89.1,2113.0,,,94.6,2202.0,85.8,2131.0,,,,,94.3,2295.0
"Rea, Colin",607067,2023,21.3,7.4,374,6,0,4.55,,1325,16.7,42.5,1524,159,50.7,24.0,64.6,93.2,2156.0,,,,,,78.8,2202.0,92.6,2135.0,86.7,2185.0,86.0,1514.0,83.2,2208.0,90.7,2158.0
"Hand, Brad",543272,2023,25.0,9.3,161,5,0,5.53,,613,12.2,43.9,486,0,48.9,22.3,60.0,92.6,2309.0,,,,,,,,92.7,2206.0,,,,,81.0,2394.0,92.6,2273.0
"Williams, Trevor",592866,2023,16.9,7.9,433,6,0,5.55,,1612,12.5,32.6,1516,586,46.3,19.0,58.7,89.7,2206.0,15.5,81.7,2179.0,83.3,1686.0,76.7,2231.0,88.2,1865.0,,,,,76.7,2238.0,89.3,2119.0
"Houck, Tanner",656557,2023,21.4,8.9,318,6,0,5.01,,1103,18.8,50.0,879,647,48.2,28.8,61.3,93.9,2199.0,37.2,83.9,2593.0,,,,,93.4,2130.0,91.1,2410.0,87.6,1689.0,83.6,2569.0,93.0,2205.0
"Morgan, Eli",669212,2023,25.1,8.0,202,5,0,4.01,,793,19.1,46.4,481,332,47.5,28.2,63.4,92.5,2272.0,25.4,85.5,2223.0,78.6,2039.0,84.7,2185.0,,,,,,,,,92.5,2272.0
"Leclerc, José",600917,2023,28.8,12.0,171,0,0,2.68,,592,24.6,52.7,538,309,40.4,35.6,54.5,95.1,2544.0,31.6,82.8,2495.0,88.3,2070.0,,,95.4,2340.0,90.2,2614.0,,,,,93.7,2552.0
"Kelley, Trevor",665001,2023,15.9,8.7,46,0,0,5.87,,174,25.4,20.8,144,20,43.8,23.3,66.7,89.5,2205.0,7.4,81.5,2399.0,79.3,2148.0,,,89.0,2156.0,,,,,75.7,2497.0,89.1,2162.0
"Little, Luke",681432,2023,40.0,13.3,20,0,0,0.0,,80,35.1,70.6,80,0,45.9,46.3,53.3,96.6,2191.0,,,,,,,,,,,,,,80.7,2343.0,96.6,2191.0
"Kopech, Michael",656629,2023,22.7,15.4,388,5,0,5.43,,1414,20.0,41.5,1497,767,45.1,26.9,53.5,95.2,2499.0,27.7,84.8,2332.0,88.7,1793.0,80.7,2388.0,,,88.9,1764.0,,,,,95.1,2499.0
"Muñoz, Andrés",662253,2023,31.8,10.4,147,4,0,2.94,,547,29.3,58.7,430,406,48.8,39.4,59.1,99.2,2296.0,48.6,88.4,2259.0,,,,,98.4,2065.0,,,,,,,98.9,2210.0
"Murphy, Chris",669684,2023,23.1,8.0,143,1,0,4.91,,539,16.7,36.6,337,435,46.9,22.6,56.1,93.9,2276.0,31.7,88.0,2230.0,84.9,1734.0,75.8,2518.0,94.6,2656.0,,,,,79.3,2563.0,93.9,2277.0
"Hall, DL",669084,2023,28.4,6.2,58,3,0,3.26,,243,24.6,44.4,199,97,52.2,30.3,69.1,95.6,2209.0,21.6,88.0,2395.0,84.5,2124.0,81.0,2534.0,,,,,,,84.6,2320.0,95.6,2209.0
"Joyce, Ben",690829,2023,20.8,18.8,30,1,0,5.4,,121,18.3,40.0,161,40,49.5,24.7,52.1,100.9,2360.0,19.8,87.6,2742.0,,,,,100.7,2225.0,,,,,79.4,2570.0,100.9,2357.0
"Snell, Blake",605483,2023,31.5,13.3,540,14,0,2.25,,1849,23.8,58.4,1541,1043,39.8,37.3,59.3,95.5,2430.0,13.1,88.4,2345.0,86.7,1796.0,81.0,2399.0,95.9,2411.0,,,,,,,95.5,2430.0
"Williamson, Brandon",682227,2023,20.0,7.9,351,5,0,4.46,,1234,17.2,35.8,1298,139,50.9,22.1,59.9,92.8,2149.0,0.8,83.5,2456.0,84.0,1738.0,73.1,2658.0,94.5,2200.0,89.3,2351.0,,,81.6,2526.0,91.2,2239.0
"Criswell, Cooper",681867,2023,17.9,7.3,99,1,0,5.73,,362,12.3,32.0,288,39,51.6,18.1,64.9,,,7.0,82.0,2424.0,83.5,1520.0,,,88.4,2047.0,84.0,2364.0,,,76.2,2493.0,86.9,2156.0
"Newcomb, Sean",656794,2023,27.9,14.8,45,1,0,3.0,,175,16.1,33.3,167,42,49.3,21.4,50.8,93.4,2291.0,,,,84.6,1387.0,79.0,2864.0,92.4,2200.0,90.0,2404.0,,,,,93.2,2283.0
"Barlow, Scott",605130,2023,26.4,11.4,204,2,0,4.37,,760,18.7,52.3,351,713,46.9,31.2,58.9,93.0,2373.0,26.0,83.2,2568.0,,,78.6,2597.0,93.2,2246.0,,,,,82.7,2514.0,93.0,2338.0
"Topa, Justin",623437,2023,21.9,6.5,207,5,0,2.61,,714,14.2,34.6,661,0,54.8,19.5,65.8,,,,,,86.8,2058.0,,,95.0,2102.0,92.4,2256.0,,,82.8,2571.0,94.3,2147.0
"Ort, Kaleb",672391,2023,22.4,8.4,69,1,0,6.26,,243,14.4,33.3,289,0,49.5,19.9,50.9,95.8,2300.0,,,,90.7,1976.0,,,,,91.4,2348.0,,,84.0,2476.0,95.6,2302.0
"Salazar, Eduardo",674285,2023,8.2,8.2,37,1,0,8.03,,138,13.7,34.5,151,76,46.4,19.6,54.1,93.4,2175.0,31.8,86.1,1989.0,86.8,1813.0,,,93.1,2080.0,,,,,,,93.2,2101.0
"Maton, Phil",664208,2023,27.0,9.1,198,4,0,3.0,,672,24.3,51.9,377,420,48.5,32.9,65.2,,,,,,,,73.8,3156.0,88.3,2349.0,89.0,2565.0,,,79.7,2685.0,88.9,2540.0
"Uribe, Abner",682842,2023,30.7,15.7,92,1,0,1.76,,308,18.7,60.6,351,167,43.5,32.9,58.3,100.9,2255.0,32.2,89.4,2648.0,,,,,99.4,2174.0,,,,,,,99.5,2181.0
"Sims, Lucas",608371,2023,27.9,15.1,183,7,0,3.1,,640,23.4,52.5,460,78,44.8,33.1,55.3,94.2,2622.0,1.5,85.6,3003.0,,,78.1,3144.0,92.8,2176.0,,,,,83.7,3002.0,94.2,2620.0
"Hjelle, Sean",663546,2023,22.3,9.4,87,2,0,6.52,,333,11.4,51.6,275,223,51.4,22.3,64.5,94.7,2036.0,,,,89.5,1769.0,85.6,1894.0,94.8,2105.0,,,,,,,94.8,2104.0
"Barlow, Joe",669618,2023,13.6,4.5,29,1,0,4.66,,102,18.6,58.8,53,94,56.5,27.6,72.7,93.3,2398.0,61.2,85.9,2367.0,,,78.6,2467.0,,,,,,,,,93.3,2398.0
"Chapman, Aroldis",547973,2023,41.4,14.5,175,6,0,3.09,,644,35.4,62.3,645,292,51.7,42.2,56.3,99.0,2418.0,29.0,88.1,2311.0,,,,,101.1,2403.0,,,90.5,1168.0,,,99.5,2414.0
"Jacques, Joe",682175,2023,16.4,8.2,80,2,0,5.06,,271,11.4,34.0,276,0,48.3,17.9,62.0,91.8,2075.0,,,,84.9,1689.0,,,91.3,1993.0,,,,,77.2,1963.0,91.3,1996.0
"Koch, Matt",571863,2023,16.6,5.5,116,3,0,5.12,,388,13.3,46.4,534,50,52.2,22.5,66.9,93.8,2124.0,8.6,82.4,2480.0,,,,,,,89.6,2263.0,,,,,91.6,2197.0
"Lawrence, Justin",664875,2023,23.9,11.0,225,4,0,3.72,,743,15.4,45.8,607,0,51.6,24.1,61.3,,,,,,,,,,95.4,2309.0,,,,,83.8,2975.0,95.4,2309.0
"Stroman, Marcus",573186,2023,20.7,9.0,410,10,1,3.95,,1362,13.1,41.9,1416,113,45.8,22.4,57.9,92.0,2412.0,5.1,86.1,2784.0,,,,,91.4,2285.0,89.7,2604.0,86.6,1773.0,,,91.2,2350.0
"Sherriff, Ryan",595411,2023,17.2,6.9,20,0,0,2.7,,65,21.1,57.1,57,46,58.7,26.7,65.5,,,44.2,79.3,2597.0,78.7,1092.0,,,88.7,2023.0,,,,,,,88.7,2023.0
"Megill, Tylor",656731,2023,18.5,10.2,379,9,0,4.7,,1347,16.8,41.5,1255,655,48.7,23.4,54.3,94.9,2126.0,20.7,84.4,2220.0,87.8,1601.0,77.2,2316.0,90.9,1867.0,,,86.7,1367.0,,,94.9,2123.0
"Díaz, Alexis",664747,2023,30.1,12.6,202,9,0,3.07,,694,26.2,52.5,564,598,44.5,34.8,54.9,94.5,2549.0,51.5,87.5,2646.0,,,,,94.2,2173.0,,,,,,,94.5,2547.0
"Santos, Gregory",666619,2023,22.8,5.9,199,2,0,3.39,,706,18.4,53.5,483,551,51.5,30.0,62.5,97.2,2365.0,52.6,91.4,2524.0,92.9,2126.0,,,98.8,2384.0,,,,,,,98.8,2384.0
"Schmidt, Clarke",657376,2023,21.5,6.6,477,9,0,4.64,,1770,13.0,44.7,1411,517,50.9,22.8,63.7,95.2,2663.0,,,,89.4,2124.0,83.7,2930.0,93.4,2546.0,91.3,2725.0,,,86.0,2945.0,92.3,2642.0
"Gray, Josiah",680686,2023,20.5,11.5,477,8,0,3.91,,1724,18.1,43.1,1469,1142,45.2,26.2,59.9,93.6,2139.0,24.5,85.8,1880.0,88.6,1617.0,82.2,2380.0,93.1,2113.0,88.8,2000.0,,,81.9,2466.0,91.8,2081.0
"Felipe, Angel",665734,2023,29.7,20.3,45,1,0,4.2,,151,25.0,65.5,155,96,45.8,37.6,53.1,95.3,2125.0,35.4,83.4,2263.0,85.9,1899.0,,,94.7,2101.0,,,,,,,95.0,2112.0
"Abreu, Bryan",650556,2023,34.8,10.8,216,3,0,1.75,,753,26.7,68.0,499,712,47.9,39.8,56.1,97.6,2389.0,58.7,87.4,2916.0,,,81.1,2681.0,97.0,2190.0,,,,,,,97.6,2388.0
"Pérez, Francisco",660906,2023,18.9,10.8,50,1,0,5.94,,185,17.5,38.8,147,103,44.2,24.7,60.3,92.4,2118.0,31.2,81.6,2467.0,86.8,1807.0,76.1,2502.0,91.4,1882.0,,,,,,,92.0,2014.0
"Rasmussen, Drew",656876,2023,26.6,6.2,134,4,0,2.62,,465,11.2,54.6,524,49,54.9,23.7,73.4,95.7,2519.0,,,,,,80.0,2714.0,95.1,2404.0,88.1,2723.0,,,84.5,2692.0,92.1,2596.0
"Gray, Jon",592351,2023,21.6,8.2,472,9,0,4.12,,1585,17.2,46.5,1014,949,50.2,26.4,66.5,95.7,2009.0,33.5,88.0,2383.0,88.8,1455.0,78.2,2499.0,96.3,2311.0,,,,,83.3,2497.0,95.7,2010.0
"Schreiber, John",670167,2023,26.0,12.3,140,2,0,3.86,,515,19.8,35.5,450,0,48.8,24.5,66.8,93.2,2206.0,,,,88.1,1662.0,,,92.7,2218.0,90.7,2181.0,,,80.9,2614.0,92.9,2212.0
"Cabrera, Génesis",650893,2023,24.3,10.0,167,2,0,4.04,,605,22.3,45.7,781,126,47.3,29.8,58.1,96.0,2257.0,,,,88.8,1674.0,79.6,2313.0,95.4,2236.0,89.6,2122.0,,,,,93.4,2201.0
"García, Yimi",554340,2023,28.0,5.3,198,3,0,4.09,,703,23.4,48.5,539,477,49.2,31.3,63.5,96.0,2507.0,10.5,89.9,2555.0,88.5,2042.0,83.6,2805.0,95.4,2318.0,,,,,83.4,2787.0,95.8,2448.0
"Castro, Miguel",612434,2023,22.4,9.3,194,6,0,4.31,,650,18.2,44.4,432,420,49.7,26.9,58.1,96.5,2231.0,41.7,83.8,2799.0,91.4,1850.0,,,96.8,2144.0,,,,,,,96.8,2152.0
"Hernández, Jonathan",642546,2023,23.1,10.2,95,1,0,5.4,,340,17.1,54.1,257,242,45.0,30.0,58.2,,,43.8,87.3,2467.0,90.0,2157.0,,,97.5,2158.0,,,,,,,97.5,2158.0
"Ureña, José",570632,2023,14.3,10.8,134,0,0,6.45,,478,16.7,30.8,389,195,44.0,21.8,62.6,95.6,2195.0,25.3,86.2,2288.0,87.4,1690.0,,,95.0,2189.0,,,,,,,95.2,2191.0
"Romero, JoJo",668941,2023,28.6,6.8,110,4,0,3.68,,366,27.4,57.9,270,125,52.6,36.3,63.9,95.1,2203.0,22.8,84.3,2631.0,85.9,1574.0,,,94.7,2109.0,87.6,2744.0,,,,,94.8,2141.0
"McClanahan, Shane",663556,2023,25.8,8.7,345,11,0,3.29,,1220,23.8,55.6,763,588,51.7,33.5,64.0,96.8,2242.0,15.3,89.3,2256.0,86.9,1604.0,83.5,2532.0,95.9,2320.0,,,,,,,96.8,2242.0
"Hanifee, Brenan",669724,2023,13.0,0.0,15,0,0,5.4,,65,6.9,15.4,55,6,56.2,9.5,78.3,,,6.7,84.4,2184.0,88.9,1682.0,,,93.7,1886.0,90.2,2039.0,,,83.1,2219.0,93.3,1906.0
"Nardi, Andrew",677053,2023,30.8,8.9,172,8,0,2.67,,629,19.8,47.4,587,362,49.4,28.7,65.1,94.6,2276.0,37.8,82.7,2402.0,90.0,1774.0,,,,,,,,,,,94.6,2276.0
"Ramírez, Yohan",670990,2023,19.9,9.7,115,1,0,4.23,,431,12.8,37.4,503,0,45.9,20.6,56.6,,,,,,89.7,2030.0,,,95.1,2162.0,,,,,82.8,2439.0,95.1,2162.0
"Pagán, Emilio",641941,2023,23.8,7.7,208,5,0,2.99,,710,20.1,37.3,903,27,54.5,24.4,63.1,95.8,2545.0,,,,,,81.4,2571.0,,,87.7,2447.0,85.9,1533.0,,,92.9,2511.0
"Rosenberg, Kenny",670046,2023,19.9,9.6,99,2,0,3.82,,331,16.1,40.3,295,37,47.7,23.3,55.5,90.7,2174.0,,,,80.6,1545.0,77.5,2495.0,,,83.7,2298.0,,,78.7,2281.0,89.3,2200.0
"Thompson, Ryan",657044,2023,17.4,6.6,92,1,0,3.82,,286,10.2,40.0,291,152,53.8,17.8,59.5,91.3,2090.0,34.2,78.2,2163.0,82.6,,,,90.4,2028.0,,,,,,,90.5,2033.0
"Wingenter, Trey",622259,2023,28.9,9.2,51,1,0,5.82,,189,18.1,54.4,156,153,42.4,31.8,56.6,95.8,2025.0,49.5,84.1,2007.0,,,,,,,,,,,,,95.8,2025.0
